Main Account;Account;Sub Account;Domain Name;IDN
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.com.my;aker-solutions.com.my
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.com.sg;akersolutions.com.sg
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.com.sg;aker-solutions.com.sg
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.de;akersolutions.de
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.de;aker-solutions.de
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.dk;akersolutions.dk
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.dk;aker-solutions.dk
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.eu;akersolutions.eu
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.eu;aker-solutions.eu
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.fr;akersolutions.fr
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.fr;aker-solutions.fr
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.hk;akersolutions.hk
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.in;akersolutions.in
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.in;aker-solutions.in
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.info;akersolutions.info
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.info;aker-solutions.info
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.it;akersolutions.it
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.it.ao;akersolutions.it.ao
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.it.ao;aker-solutions.it.ao
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.jobs;akersolutions.jobs
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.kr;akersolutions.kr
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.kr;aker-solutions.kr
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.my;akersolutions.my
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.my;aker-solutions.my
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.net;akersolutions.net
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.net;aker-solutions.net
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.net.cn;akersolutions.net.cn
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.net.cn;aker-solutions.net.cn
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.no;akersolutions.no
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.no;aker-solutions.no
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.org;akersolutions.org
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.org;aker-solutions.org
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.porn;akersolutions.porn
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.ru;akersolutions.ru
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.ru;aker-solutions.ru
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.se;aker-solutions.se
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.sg;akersolutions.sg
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.sg;aker-solutions.sg
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.uk;akersolutions.uk
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.uk;aker-solutions.uk
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.us;akersolutions.us
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.us;aker-solutions.us
softgarden;Aker;Aker Solutions AS (Stord);akersolutions.vn;akersolutions.vn
softgarden;Aker;Aker Solutions AS (Stord);aker-solutions.vn;aker-solutions.vn
softgarden;Aker;Aker Solutions AS (Stord);akersolutions-econ.com;akersolutions-econ.com
softgarden;Aker;Aker Solutions AS (Stord);akersolutionz.com;akersolutionz.com
softgarden;Aker;Aker Solutions AS (Stord);akersolutlons.com;akersolutlons.com
softgarden;Aker;Aker Solutions AS (Stord);akertube.com;akertube.com
softgarden;Aker;Aker Solutions AS (Stord);akexternal.com;akexternal.com
softgarden;Aker;Aker Solutions AS (Stord);akgmds.com;akgmds.com
softgarden;Aker;Aker Solutions AS (Stord);ako.no;ako.no
softgarden;Aker;Aker Solutions AS (Stord);akso-gmds.com;akso-gmds.com
softgarden;Aker;Aker Solutions AS (Stord);amh-as.net;amh-as.net
softgarden;Aker;Aker Solutions AS (Stord);benestad.com;benestad.com
softgarden;Aker;Aker Solutions AS (Stord);coabis.com;coabis.com
softgarden;Aker;Aker Solutions AS (Stord);engdir.net;engdir.net
softgarden;Aker;Aker Solutions AS (Stord);enovate.com;enovate.com
softgarden;Aker;Aker Solutions AS (Stord);enterdir.com;enterdir.com
softgarden;Aker;Aker Solutions AS (Stord);extra-1.net;extra-1.net
softgarden;Aker;Aker Solutions AS (Stord);extra-2.net;extra-2.net
softgarden;Aker;Aker Solutions AS (Stord);fastsubsea.com;fastsubsea.com
softgarden;Aker;Aker Solutions AS (Stord);integral.direct;integral.direct
softgarden;Aker;Aker Solutions AS (Stord);intelligentsubsea.com;intelligentsubsea.com
softgarden;Aker;Aker Solutions AS (Stord);ix3.com;ix3.com
softgarden;Aker;Aker Solutions AS (Stord);Ix3.no;Ix3.no
softgarden;Aker;Aker Solutions AS (Stord);mimir.solutions;mimir.solutions
softgarden;Aker;Aker Solutions AS (Stord);mws.no;mws.no
softgarden;Aker;Aker Solutions AS (Stord);phaze.no;phaze.no
softgarden;Aker;Aker Solutions AS (Stord);reinertsen.com;reinertsen.com
softgarden;Aker;Aker Solutions AS (Stord);reinertsen.no;reinertsen.no
softgarden;Aker;Aker Solutions AS (Stord);saneng.no;saneng.no
softgarden;Aker;Aker Solutions AS (Stord);secdir.org;secdir.org
softgarden;Aker;Aker Solutions AS (Stord);solutionsmagazine.no;solutionsmagazine.no
softgarden;Aker;Aker Solutions AS (Stord);ssh-engineering.com;ssh-engineering.com
softgarden;Aker;Aker Solutions AS (Stord);ssh-engineering.no;ssh-engineering.no
softgarden;Aker;Aker Solutions AS (Stord);subseacomponents.co.uk;subseacomponents.co.uk
softgarden;Aker;Aker Solutions AS (Stord);subseacomponents.com;subseacomponents.com
softgarden;Aker;Aker Solutions AS (Stord);subseacomponents.uk;subseacomponents.uk
softgarden;Aker;Aker Solutions AS (Stord);subseahouse.com;subseahouse.com
softgarden;Aker;Aker Solutions AS (Stord);subseahouse.no;subseahouse.no
softgarden;Aker;Aker Solutions AS (Stord);testakersolutions.com;testakersolutions.com
softgarden;Aker;Aker Solutions AS (Stord);xn--aker-kvrner-g9a.biz;aker-kværner.biz
softgarden;Aker;Aker Solutions AS (Stord);xn--aker-kvrner-g9a.com;aker-kværner.com
softgarden;Aker;Aker Solutions AS (Stord);xn--akerkvrner-i6a.biz;akerkværner.biz
softgarden;Aker;Aker Solutions AS (Stord);xn--akerkvrner-i6a.com;akerkværner.com
softgarden;Aker;Aker Solutions AS (Stord);xn--akerkvrner-i6a.no;akerkværner.no
softgarden;Aker;Aker Solutions AS (Stord);xn--akerkvrner-i6a.org;akerkværner.org
softgarden;Aker;AKOFS Offshore Operations AS;akofs.com;akofs.com
softgarden;Aker;AKOFS Offshore Operations AS;akofs.no;akofs.no
softgarden;Aker;AKOFS Offshore Operations AS;akofsoffshore.co.uk;akofsoffshore.co.uk
softgarden;Aker;AKOFS Offshore Operations AS;akofsoffshore.com;akofsoffshore.com
softgarden;Aker;AKOFS Offshore Operations AS;akofsoffshore.com.br;akofsoffshore.com.br
softgarden;Aker;AKOFS Offshore Operations AS;akofsoffshore.net;akofsoffshore.net
softgarden;Aker;AKOFS Offshore Operations AS;akofsoffshore.no;akofsoffshore.no
softgarden;Aker;AKOFS Offshore Operations AS;akofsoffshore.org;akofsoffshore.org
softgarden;Aker;AKOFS Offshore Operations AS;akofsoffshore.us;akofsoffshore.us
softgarden;Aker;AKOFS Offshore Operations AS;avium.no;avium.no
softgarden;Aker;AKOFS Offshore Operations AS;aviumsubsea.com;aviumsubsea.com
softgarden;Aker;AKOFS Offshore Operations AS;aviumsubsea.no;aviumsubsea.no
softgarden;Aker;AKOFS Offshore Operations AS;skandiaker.com;skandiaker.com
softgarden;Aker;American Shipping Company ASA;akeramericanshipping.com;akeramericanshipping.com
softgarden;Aker;American Shipping Company ASA;akership.com;akership.com
softgarden;Aker;American Shipping Company ASA;akership.net;akership.net
softgarden;Aker;American Shipping Company ASA;akership.no;akership.no
softgarden;Aker;American Shipping Company ASA;americanshipmanagement.com;americanshipmanagement.com
softgarden;Aker;American Shipping Company ASA;americanshippingco.com;americanshippingco.com
softgarden;Aker;American Shipping Company ASA;american-shippingco.com;american-shippingco.com
softgarden;Aker;American Shipping Company ASA;americanshippingco.info;americanshippingco.info
softgarden;Aker;American Shipping Company ASA;americanshippingco.net;americanshippingco.net
softgarden;Aker;American Shipping Company ASA;american-shippingco.net;american-shippingco.net
softgarden;Aker;American Shipping Company ASA;amshipco.com;amshipco.com
softgarden;Aker;American Shipping Company ASA;am-shipco.com;am-shipco.com
softgarden;Aker;American Shipping Company ASA;amshipco.info;amshipco.info
softgarden;Aker;American Shipping Company ASA;amshipco.net;amshipco.net
softgarden;Aker;American Shipping Company ASA;amshipco.no;amshipco.no
softgarden;Aker;Cognizant;fontoso.com;fontoso.com
softgarden;Aker;Converto AS;converto.no;converto.no
softgarden;Aker;Converto AS;convertocap.com;convertocap.com
softgarden;Aker;Converto AS;convertocapital.com;convertocapital.com
softgarden;Aker;Converto AS;convertocapital.no;convertocapital.no
softgarden;Aker;First Geo AS;firstgeo.co.uk;firstgeo.co.uk
softgarden;Aker;First Geo AS;first-geo.co.uk;first-geo.co.uk
softgarden;Aker;First Geo AS;first-geo.com;first-geo.com
softgarden;Aker;First Geo AS;firstgeo.net;firstgeo.net
softgarden;Aker;First Geo AS;first-geo.net;first-geo.net
softgarden;Aker;First Geo AS;firstgeo.no;firstgeo.no
softgarden;Aker;First Geo AS;first-geo.no;first-geo.no
softgarden;Aker;First Geo AS;firstgeo.org;firstgeo.org
softgarden;Aker;First Geo AS;first-geo.org;first-geo.org
softgarden;Aker;First Geo AS;firstgeo.us;firstgeo.us
softgarden;Aker;First Geo AS;first-geo.us;first-geo.us
softgarden;Aker;Fornebuporten Holding As;akerproperty.com;akerproperty.com
softgarden;Aker;Fornebuporten Holding As;akerproperty.no;akerproperty.no
softgarden;Aker;Fornebuporten Holding As;akerpropertydevelopment.com;akerpropertydevelopment.com
softgarden;Aker;Fornebuporten Holding As;akerpropertydevelopment.no;akerpropertydevelopment.no
softgarden;Aker;Fornebuporten Holding As;akerpropertygroup.com;akerpropertygroup.com
softgarden;Aker;Fornebuporten Holding As;akerpropertygroup.no;akerpropertygroup.no
softgarden;Aker;Fp Drift AS;fpdrift.com;fpdrift.com
softgarden;Aker;Fp Drift AS;fpdrift.no;fpdrift.no
softgarden;Aker;Fp Eiendom AS;aker.property;aker.property
softgarden;Aker;Fp Eiendom AS;akerproperty.net;akerproperty.net
softgarden;Aker;Fp Eiendom AS;akerproperty.org;akerproperty.org
softgarden;Aker;Fp Eiendom AS;akerpropertygroup.net;akerpropertygroup.net
softgarden;Aker;Fp Eiendom AS;akerpropertygroup.org;akerpropertygroup.org
softgarden;Aker;Fp Eiendom AS;fbpworks.no;fbpworks.no
softgarden;Aker;Fp Eiendom AS;fornebuporten.com;fornebuporten.com
softgarden;Aker;Fp Eiendom AS;fornebuporten.net;fornebuporten.net
softgarden;Aker;Fp Eiendom AS;fornebuporten.no;fornebuporten.no
softgarden;Aker;Fp Eiendom AS;fornebu-porten.no;fornebu-porten.no
softgarden;Aker;Fp Eiendom AS;fornebuportendrift.com;fornebuportendrift.com
softgarden;Aker;Fp Eiendom AS;fornebuportendrift.no;fornebuportendrift.no
softgarden;Aker;Fp Eiendom AS;fornebuportenhelse.com;fornebuportenhelse.com
softgarden;Aker;Fp Eiendom AS;fornebuportenhelse.no;fornebuportenhelse.no
softgarden;Aker;Fp Eiendom AS;fornebuportenhelsebygg.com;fornebuportenhelsebygg.com
softgarden;Aker;Fp Eiendom AS;fornebuportenhelsebygg.no;fornebuportenhelsebygg.no
softgarden;Aker;Fp Eiendom AS;fornebuportenhelsehus.no;fornebuportenhelsehus.no
softgarden;Aker;Fp Eiendom AS;fornebuportenhelsepark.no;fornebuportenhelsepark.no
softgarden;Aker;Fp Eiendom AS;fornebuportenholding.no;fornebuportenholding.no
softgarden;Aker;Fp Eiendom AS;fornebuportenkontorhotell.com;fornebuportenkontorhotell.com
softgarden;Aker;Fp Eiendom AS;fornebuportenkontorhotell.no;fornebuportenkontorhotell.no
softgarden;Aker;Fp Eiendom AS;fornebuportensoftservices.com;fornebuportensoftservices.com
softgarden;Aker;Fp Eiendom AS;fornebuportensoftservices.no;fornebuportensoftservices.no
softgarden;Aker;Fp Eiendom AS;fornebuportenworks.com;fornebuportenworks.com
softgarden;Aker;Fp Eiendom AS;fornebuportenworks.no;fornebuportenworks.no
softgarden;Aker;Fp Eiendom AS;fpeiendom.com;fpeiendom.com
softgarden;Aker;Fp Eiendom AS;fp-eiendom.com;fp-eiendom.com
softgarden;Aker;Fp Eiendom AS;fpeiendom.no;fpeiendom.no
softgarden;Aker;Fp Eiendom AS;fp-eiendom.no;fp-eiendom.no
softgarden;Aker;Fp Eiendom AS;fpgruppen.no;fpgruppen.no
softgarden;Aker;Fp Eiendom AS;fphelse.com;fphelse.com
softgarden;Aker;Fp Eiendom AS;fphelse.no;fphelse.no
softgarden;Aker;Fp Eiendom AS;fphelsebygg.com;fphelsebygg.com
softgarden;Aker;Fp Eiendom AS;fphelsebygg.no;fphelsebygg.no
softgarden;Aker;Fp Eiendom AS;fphelsehus.com;fphelsehus.com
softgarden;Aker;Fp Eiendom AS;fphelsehus.no;fphelsehus.no
softgarden;Aker;Fp Eiendom AS;fphelsepark.no;fphelsepark.no
softgarden;Aker;Fp Eiendom AS;fpholding.no;fpholding.no
softgarden;Aker;Fp Eiendom AS;fp-service.no;fp-service.no
softgarden;Aker;Fp Eiendom AS;fpsoftservices.com;fpsoftservices.com
softgarden;Aker;Fp Eiendom AS;fpsoftservices.no;fpsoftservices.no
softgarden;Aker;Fp Eiendom AS;lifestylebyfornebuporten.com;lifestylebyfornebuporten.com
softgarden;Aker;Fp Eiendom AS;lifestylebyfornebuporten.no;lifestylebyfornebuporten.no
softgarden;Aker;Fp Eiendom AS;lifestylefitness.no;lifestylefitness.no
softgarden;Aker;Fp Eiendom AS;lifestylegym.no;lifestylegym.no
softgarden;Aker;Fp Eiendom AS;nordicmbs.cn;nordicmbs.cn
softgarden;Aker;Fp Eiendom AS;nordicmbs.com;nordicmbs.com
softgarden;Aker;Fp Eiendom AS;nordicmbs.dk;nordicmbs.dk
softgarden;Aker;Fp Eiendom AS;nordicmbs.net;nordicmbs.net
softgarden;Aker;Fp Eiendom AS;nordicmbs.no;nordicmbs.no
softgarden;Aker;Fp Eiendom AS;nordicmbs.se;nordicmbs.se
softgarden;Aker;Havfisk ASA;akersea.com;akersea.com
softgarden;Aker;Havfisk ASA;akersea.no;akersea.no
softgarden;Aker;Havfisk ASA;akerseafoods.com;akerseafoods.com
softgarden;Aker;Havfisk ASA;akerseafoods.no;akerseafoods.no
softgarden;Aker;Havfisk ASA;havfisk.biz;havfisk.biz
softgarden;Aker;Havfisk ASA;havfisk.com;havfisk.com
softgarden;Aker;Havfisk ASA;havfisk.eu;havfisk.eu
softgarden;Aker;Havfisk ASA;havfisk.info;havfisk.info
softgarden;Aker;Havfisk ASA;havfisk.no;havfisk.no
softgarden;Aker;Havfisk ASA;havfisk.org;havfisk.org
softgarden;Aker;Intellectual Property Holdings AS;Agic.no;Agic.no
softgarden;Aker;Intellectual Property Holdings AS;agic.uk;agic.uk
softgarden;Aker;intellectual Property Holdings AS;agmpetroleum.com;agmpetroleum.com
softgarden;Aker;Intellectual Property Holdings AS;aker.careers;aker.careers
softgarden;Aker;Intellectual Property Holdings AS;aker.holdings;aker.holdings
softgarden;Aker;Intellectual Property Holdings AS;aker.industries;aker.industries
softgarden;Aker;Intellectual Property Holdings AS;aker.international;aker.international
softgarden;Aker;Intellectual Property Holdings AS;aker.investments;aker.investments
softgarden;Aker;Intellectual Property Holdings AS;aker.kr;aker.kr
softgarden;Aker;Intellectual Property Holdings AS;aker.technology;aker.technology
softgarden;Aker;Intellectual Property Holdings AS;akerair.com;akerair.com
softgarden;Aker;Intellectual Property Holdings AS;akerair.no;akerair.no
softgarden;Aker;Intellectual Property Holdings AS;akerarchives.com;akerarchives.com
softgarden;Aker;Intellectual Property Holdings AS;akerarkivet.com;akerarkivet.com
softgarden;Aker;Intellectual Property Holdings AS;akerarkivet.no;akerarkivet.no
softgarden;Aker;Intellectual Property Holdings AS;akerasa.careers;akerasa.careers
softgarden;Aker;Intellectual Property Holdings AS;akerasa.holdings;akerasa.holdings
softgarden;Aker;Intellectual Property Holdings As;akerasa.mobi;akerasa.mobi
softgarden;Aker;Intellectual Property Holdings AS;akerbarents.com;akerbarents.com
softgarden;Aker;Intellectual Property Holdings AS;aker-barents.com;aker-barents.com
softgarden;Aker;Intellectual Property Holdings AS;akerbarents.no;akerbarents.no
softgarden;Aker;Intellectual Property Holdings AS;aker-barents.no;aker-barents.no
softgarden;Aker;Intellectual Property Holdings AS;akerbrattvaag.com;akerbrattvaag.com
softgarden;Aker;Intellectual Property Holdings AS;akercapital.biz;akercapital.biz
softgarden;Aker;Intellectual Property Holdings AS;akercapital.co.uk;akercapital.co.uk
softgarden;Aker;Intellectual Property Holdings AS;akercapital.com;akercapital.com
softgarden;Aker;Intellectual Property Holdings AS;aker-capital.com;aker-capital.com
softgarden;Aker;Intellectual Property Holdings AS;akercapital.eu;akercapital.eu
softgarden;Aker;Intellectual Property Holdings AS;akercapital.info;akercapital.info
softgarden;Aker;Intellectual Property Holdings AS;akercapital.net;akercapital.net
softgarden;Aker;Intellectual Property Holdings AS;akercapital.no;akercapital.no
softgarden;Aker;Intellectual Property Holdings AS;aker-capital.no;aker-capital.no
softgarden;Aker;Intellectual Property Holdings AS;akercapital.org;akercapital.org
softgarden;Aker;Intellectual Property Holdings AS;akercapital.us;akercapital.us
softgarden;Aker;Intellectual Property Holdings AS;akercapitalfund.net;akercapitalfund.net
softgarden;Aker;Intellectual Property Holdings AS;akercapitalfund.no;akercapitalfund.no
softgarden;Aker;Intellectual Property Holdings AS;akercc.com;akercc.com
softgarden;Aker;Intellectual Property Holdings AS;akerconstruction.com;akerconstruction.com
softgarden;Aker;Intellectual Property Holdings AS;akercontract.com;akercontract.com
softgarden;Aker;Intellectual Property Holdings AS;akercontracting.com;akercontracting.com
softgarden;Aker;Intellectual Property Holdings AS;akercontracting.no;akercontracting.no
softgarden;Aker;Intellectual Property Holdings AS;akercontractor.com;akercontractor.com
softgarden;Aker;Intellectual Property Holdings AS;akerdagen.no;akerdagen.no
softgarden;Aker;Intellectual Property Holdings AS;akerdof.com;akerdof.com
softgarden;Aker;Intellectual Property Holdings AS;akerdof.net;akerdof.net
softgarden;Aker;Intellectual Property Holdings AS;akerdofsupply.com;akerdofsupply.com
softgarden;Aker;Intellectual Property Holdings AS;akerdossupply.net;akerdossupply.net
softgarden;Aker;Intellectual Property Holdings AS;akerdrill.com;akerdrill.com
softgarden;Aker;Intellectual Property Holdings AS;aker-drilling.com;aker-drilling.com
softgarden;Aker;Intellectual Property Holdings AS;akerdrilling.net;akerdrilling.net
softgarden;Aker;Intellectual Property Holdings AS;akerexploration.com;akerexploration.com
softgarden;Aker;Intellectual Property Holdings AS;akerfdv.no;akerfdv.no
softgarden;Aker;Intellectual Property Holdings As;akerfiles.com;akerfiles.com
softgarden;Aker;Intellectual Property Holdings AS;akerfinans.com;akerfinans.com
softgarden;Aker;Intellectual Property Holdings AS;akerfinans.no;akerfinans.no
softgarden;Aker;Intellectual Property Holdings AS;akerforvaltning.no;akerforvaltning.no
softgarden;Aker;Intellectual Property Holdings AS;akergas.com;akergas.com
softgarden;Aker;Intellectual Property Holdings AS;akergeo.no;akergeo.no
softgarden;Aker;Intellectual Property Holdings AS;akerghana.com;akerghana.com
softgarden;Aker;Intellectual Property Holdings AS;akerghana.net;akerghana.net
softgarden;Aker;Intellectual Property Holdings AS;Akerghana.no;Akerghana.no
softgarden;Aker;Intellectual Property Holdings AS;akerghana.org;akerghana.org
softgarden;Aker;Intellectual Property Holdings AS;akerghana.uk;akerghana.uk
softgarden;Aker;Intellectual Property Holdings As;akergreen.no;akergreen.no
softgarden;Aker;Intellectual Property Holdings AS;akergroup.org;akergroup.org
softgarden;Aker;Intellectual Property Holdings AS;akergruppen.com;akergruppen.com
softgarden;Aker;Intellectual Property Holdings AS;aker-gruppen.com;aker-gruppen.com
softgarden;Aker;Intellectual Property Holdings AS;akergruppen.net;akergruppen.net
softgarden;Aker;Intellectual Property Holdings AS;akergruppen.no;akergruppen.no
softgarden;Aker;Intellectual Property Holdings AS;akerhandover.com;akerhandover.com
softgarden;Aker;Intellectual Property Holdings AS;akerhappening.com;akerhappening.com
softgarden;Aker;Intellectual Property Holdings AS;Akerhappening.no;Akerhappening.no
softgarden;Aker;Intellectual Property Holdings AS;akerholding.no;akerholding.no
softgarden;Aker;Intellectual Property Holdings As;aker-hus.com;aker-hus.com
